timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610644685600,23999,CreateTask,201,,loadTest 1-196,text,true,,311,274,300,1484,http://localhost:8080/task/create,23999,0,0
1610644685604,23996,CreateTask,201,,loadTest 1-223,text,true,,311,274,300,1484,http://localhost:8080/task/create,23996,0,0
1610644685606,23995,CreateTask,201,,loadTest 1-150,text,true,,311,274,300,1484,http://localhost:8080/task/create,23995,0,0
1610644705084,4517,CreateTask,201,,stressTest 4-331,text,true,,311,274,337,1484,http://localhost:8080/task/create,4517,0,0
1610644704522,5105,ReadTask,200,,loadTest 1-270,text,true,,82164,157,300,1484,http://localhost:8080/task/read,5104,0,0
1610644689321,20398,ReadTodo,200,,soakTest 2-227,text,true,,225328,157,300,1485,http://localhost:8080/todo/read,20395,0,0
1610644689647,20079,CreateTodo,201,,stressTest 4-330,text,true,,329,239,338,1485,http://localhost:8080/todo/create,20079,0,1
1610644689767,19961,CreateTodo,201,,stressTest 4-329,text,true,,329,239,338,1485,http://localhost:8080/todo/create,19961,0,2
1610644689773,19957,UpdateTodo,202,,soakTest 2-167,text,true,,377,244,300,1485,http://localhost:8080/todo/update/1554,19957,0,0
1610644704544,5255,ReadTask,200,,soakTest 2-118,text,true,,82164,157,300,1485,http://localhost:8080/task/read,5254,0,0
1610644689337,20650,ReadTask,200,,soakTest 2-46,text,true,,82214,157,300,1487,http://localhost:8080/task/read,20648,0,0
1610644689885,20162,CreateTodo,201,,stressTest 4-328,text,true,,329,239,341,1488,http://localhost:8080/todo/create,20162,0,1
1610644689414,20634,ReadTask,200,,spikeTest 3-6,text,true,,82370,157,547,1488,http://localhost:8080/task/read,20631,0,0
1610644689451,20599,ReadTask,200,,spikeTest 3-12,text,true,,82370,157,546,1487,http://localhost:8080/task/read,20594,0,0
1610644693125,16926,CreateTodo,201,,stressTest 4-301,text,true,,329,239,341,1486,http://localhost:8080/todo/create,16926,0,0
1610644689455,20709,ReadTodo,200,,soakTest 2-69,text,true,,225738,157,300,1486,http://localhost:8080/todo/read,20707,0,0
1610644689939,20231,CreateTask,201,,loadTest 1-159,text,true,,311,274,300,1487,http://localhost:8080/task/create,20231,0,0
1610644689950,20221,UpdateTodo,202,,soakTest 2-6,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1539,20221,0,0
1610644693187,16987,UpdateTodo,202,,soakTest 2-232,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1742,16986,0,0
1610644689961,20214,CreateTask,201,,stressTest 4-469,text,true,,311,274,342,1487,http://localhost:8080/task/create,20214,0,0
1610644689496,20701,ReadTask,200,,soakTest 2-30,text,true,,82521,157,300,1487,http://localhost:8080/task/read,20700,0,0
1610644689988,20210,UpdateTodo,202,,soakTest 2-278,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1709,20210,0,0
1610644690006,20193,CreateTodo,201,,stressTest 4-327,text,true,,329,239,342,1487,http://localhost:8080/todo/create,20193,0,0
1610644685639,24576,ReadTask,200,,soakTest 2-119,text,true,,82871,157,300,1487,http://localhost:8080/task/read,24575,0,0
1610644690031,20198,UpdateTodo,202,,soakTest 2-134,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1522,20198,0,0
1610644689485,20753,ReadTodo,200,,loadTest 1-269,text,true,,225986,157,300,1487,http://localhost:8080/todo/read,20744,0,0
1610644689612,20631,ReadTask,200,,loadTest 1-290,text,true,,82871,157,300,1487,http://localhost:8080/task/read,20630,0,0
1610644690081,20167,UpdateTodo,202,,spikeTest 3-89,text,true,,377,244,545,1487,http://localhost:8080/todo/update/1627,20167,0,0
1610644689832,20472,ReadTask,200,,soakTest 2-236,text,true,,82871,157,300,1487,http://localhost:8080/task/read,20471,0,0
1610644689833,20546,ReadTask,200,,soakTest 2-158,text,true,,82871,157,300,1487,http://localhost:8080/task/read,20545,0,0
1610644685938,24449,UpdateTask,202,,loadTest 1-282,text,true,,312,238,300,1487,http://localhost:8080/task/update/1257,24449,0,0
1610644690085,20538,CreateTask,201,,loadTest 1-154,text,true,,311,274,300,1489,http://localhost:8080/task/create,20538,0,0
1610644689842,20783,ReadTodo,200,,stressTest 4-499,text,true,,226217,157,345,1489,http://localhost:8080/todo/read,20776,0,0
1610644689987,20687,ReadTask,200,,soakTest 2-249,text,true,,82971,157,300,1490,http://localhost:8080/task/read,20685,0,0
1610644686092,24585,UpdateTodo,202,,soakTest 2-21,text,true,,377,244,300,1490,http://localhost:8080/todo/update/1737,24584,0,0
1610644690128,20550,CreateTodo,201,,stressTest 4-326,text,true,,329,239,346,1490,http://localhost:8080/todo/create,20549,0,2
1610644690306,20372,UpdateTodo,202,,spikeTest 3-59,text,true,,377,244,544,1490,http://localhost:8080/todo/update/1645,20372,0,0
1610644689938,20751,ReadTodo,200,,loadTest 1-264,text,true,,226349,157,300,1489,http://localhost:8080/todo/read,20748,0,0
1610644690370,20323,UpdateTodo,202,,spikeTest 3-67,text,true,,377,244,543,1489,http://localhost:8080/todo/update/1644,20323,0,0
1610644690370,20324,CreateTask,201,,loadTest 1-151,text,true,,311,274,300,1488,http://localhost:8080/task/create,20324,0,0
1610644690370,20325,CreateTodo,201,,stressTest 4-324,text,true,,329,239,346,1488,http://localhost:8080/todo/create,20325,0,1
1610644690384,20313,CreateTask,201,,loadTest 1-193,text,true,,311,274,300,1488,http://localhost:8080/task/create,20313,0,0
1610644689936,20767,ReadTodo,200,,loadTest 1-266,text,true,,226283,157,300,1488,http://localhost:8080/todo/read,20757,0,0
1610644690485,20223,CreateTodo,201,,stressTest 4-323,text,true,,329,239,346,1488,http://localhost:8080/todo/create,20223,0,0
1610644690516,20193,UpdateTodo,202,,spikeTest 3-45,text,true,,377,244,542,1488,http://localhost:8080/todo/update/1665,20193,0,0
1610644690516,20195,CreateTask,201,,loadTest 1-149,text,true,,311,274,300,1487,http://localhost:8080/task/create,20195,0,0
1610644690522,20191,UpdateTodo,202,,soakTest 2-157,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1748,20190,0,0
1610644690022,20705,ReadTask,200,,spikeTest 3-25,text,true,,82971,157,541,1487,http://localhost:8080/task/read,20703,0,0
1610644690607,20223,CreateTodo,201,,stressTest 4-322,text,true,,329,239,347,1487,http://localhost:8080/todo/create,20223,0,4
1610644690031,20802,ReadTodo,200,,loadTest 1-262,text,true,,226517,157,300,1487,http://localhost:8080/todo/read,20795,0,0
1610644693672,17162,UpdateTodo,202,,soakTest 2-155,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1804,17162,0,0
1610644686687,24176,CreateTask,201,,loadTest 1-188,text,true,,311,274,300,1487,http://localhost:8080/task/create,24176,0,0
1610644690032,20831,ReadTodo,200,,loadTest 1-261,text,true,,226518,157,300,1487,http://localhost:8080/todo/read,20826,0,0
1610644686018,24868,ReadTask,200,,spikeTest 3-31,text,true,,82972,157,540,1488,http://localhost:8080/task/read,24867,0,0
1610644690680,20210,UpdateTodo,202,,soakTest 2-89,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1619,20210,0,0
1610644693740,17151,CreateTask,201,,loadTest 1-81,text,true,,311,274,300,1487,http://localhost:8080/task/create,17151,0,0
1610644706091,4817,ReadTodo,200,,loadTest 1-190,text,true,,226518,157,300,1487,http://localhost:8080/todo/read,4811,0,0
1610644706702,4208,UpdateTask,202,,soakTest 2-5,text,true,,312,238,300,1487,http://localhost:8080/task/update/1300,4208,0,0
1610644690081,20841,ReadTodo,200,,loadTest 1-294,text,true,,226519,157,300,1487,http://localhost:8080/todo/read,20838,0,0
1610644690696,20230,CreateTask,201,,loadTest 1-147,text,true,,311,274,300,1487,http://localhost:8080/task/create,20230,0,0
1610644690696,20231,CreateTask,201,,stressTest 4-466,text,true,,311,274,348,1487,http://localhost:8080/task/create,20231,0,0
1610644690725,20203,CreateTodo,201,,stressTest 4-321,text,true,,329,239,348,1487,http://localhost:8080/todo/create,20203,0,1
1610644690834,20097,UpdateTodo,202,,soakTest 2-263,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1716,20097,0,0
1610644690834,20098,CreateTask,201,,loadTest 1-146,text,true,,311,274,300,1487,http://localhost:8080/task/create,20098,0,0
1610644690845,20088,CreateTodo,201,,stressTest 4-320,text,true,,329,239,348,1487,http://localhost:8080/todo/create,20087,0,0
1610644690965,19969,CreateTodo,201,,stressTest 4-319,text,true,,329,239,348,1487,http://localhost:8080/todo/create,19969,0,1
1610644690887,20056,UpdateTodo,202,,soakTest 2-106,text,true,,377,244,300,1487,http://localhost:8080/todo/update/1592,20056,0,0
1610644691001,19944,UpdateTodo,202,,spikeTest 3-35,text,true,,377,244,539,1487,http://localhost:8080/todo/update/1445,19944,0,0
1610644691002,19945,CreateTask,201,,loadTest 1-145,text,true,,311,274,300,1486,http://localhost:8080/task/create,19945,0,0
1610644682790,28157,CreateTask,201,,loadTest 1-215,text,true,,311,274,300,1486,http://localhost:8080/task/create,28157,0,0
1610644686068,25097,ReadTask,200,,soakTest 2-169,text,true,,83022,157,300,1488,http://localhost:8080/task/read,25095,0,0
1610644691085,20084,CreateTodo,201,,stressTest 4-318,text,true,,329,239,350,1488,http://localhost:8080/todo/create,20083,0,2
1610644686211,25027,ReadTask,200,,soakTest 2-9,text,true,,83022,157,300,1488,http://localhost:8080/task/read,25026,0,0
1610644691156,20090,UpdateTodo,202,,soakTest 2-261,text,true,,377,244,300,1489,http://localhost:8080/todo/update/1810,20090,0,0
1610644691160,20087,CreateTask,201,,loadTest 1-144,text,true,,311,274,300,1489,http://localhost:8080/task/create,20087,0,0
1610644691176,20074,UpdateTodo,202,,soakTest 2-161,text,true,,377,244,300,1489,http://localhost:8080/todo/update/1471,20074,0,0
1610644691177,20076,UpdateTask,202,,soakTest 2-111,text,true,,312,238,300,1489,http://localhost:8080/task/update/1261,20075,0,0
1610644690599,20664,ReadTask,200,,soakTest 2-136,text,true,,83172,157,300,1489,http://localhost:8080/task/read,20662,0,0
1610644691196,20068,CreateTask,201,,stressTest 4-465,text,true,,311,274,351,1489,http://localhost:8080/task/create,20068,0,0
1610644691196,20069,CreateTask,201,,loadTest 1-143,text,true,,311,274,300,1489,http://localhost:8080/task/create,20069,0,0
1610644691197,20069,CreateTask,201,,loadTest 1-142,text,true,,311,274,300,1489,http://localhost:8080/task/create,20069,0,0
1610644691197,20069,CreateTask,201,,loadTest 1-57,text,true,,311,274,300,1489,http://localhost:8080/task/create,20069,0,0
1610644691198,20069,CreateTask,201,,loadTest 1-140,text,true,,311,274,300,1489,http://localhost:8080/task/create,20069,0,0
1610644691199,20070,CreateTask,201,,stressTest 4-464,text,true,,311,274,351,1489,http://localhost:8080/task/create,20069,0,0
1610644691200,20071,CreateTask,201,,loadTest 1-139,text,true,,311,274,300,1489,http://localhost:8080/task/create,20070,0,0
1610644691201,20071,CreateTask,201,,loadTest 1-56,text,true,,311,274,300,1489,http://localhost:8080/task/create,20071,0,0
1610644690524,20755,ReadTask,200,,soakTest 2-221,text,true,,83172,157,300,1489,http://localhost:8080/task/read,20754,0,0
1610644691205,20078,CreateTodo,201,,stressTest 4-317,text,true,,329,239,351,1489,http://localhost:8080/todo/create,20078,0,1
1610644690404,20953,ReadTodo,200,,stressTest 4-467,text,true,,226850,157,351,1489,http://localhost:8080/todo/read,20950,0,0
1610644691219,20144,CreateTask,201,,loadTest 1-137,text,true,,311,274,300,1489,http://localhost:8080/task/create,20143,0,0
1610644691220,20143,CreateTask,201,,stressTest 4-463,text,true,,311,274,351,1489,http://localhost:8080/task/create,20143,0,0
1610644691221,20144,CreateTask,201,,loadTest 1-136,text,true,,311,274,300,1490,http://localhost:8080/task/create,20143,0,0
1610644694143,17223,CreateTask,201,,loadTest 1-65,text,true,,311,274,300,1490,http://localhost:8080/task/create,17223,0,0
1610644691251,20116,CreateTask,201,,loadTest 1-135,text,true,,311,274,300,1490,http://localhost:8080/task/create,20116,0,0
1610644691253,20116,UpdateTask,202,,spikeTest 3-11,text,true,,312,238,538,1490,http://localhost:8080/task/update/1265,20116,0,0
1610644691253,20126,CreateTask,201,,loadTest 1-134,text,true,,311,274,300,1489,http://localhost:8080/task/create,20126,0,0
1610644691325,20054,CreateTodo,201,,stressTest 4-316,text,true,,329,239,352,1489,http://localhost:8080/todo/create,20054,0,0
1610644694187,17194,UpdateTodo,202,,soakTest 2-70,text,true,,377,244,300,1489,http://localhost:8080/todo/update/1493,17194,0,0
1610644691399,19983,CreateTask,201,,loadTest 1-133,text,true,,311,274,300,1489,http://localhost:8080/task/create,19983,0,0
1610644691399,19984,CreateTask,201,,stressTest 4-462,text,true,,311,274,352,1489,http://localhost:8080/task/create,19984,0,0
1610644691401,19984,UpdateTask,202,,soakTest 2-235,text,true,,312,238,300,1489,http://localhost:8080/task/update/1260,19984,0,0
1610644691447,19940,CreateTodo,201,,stressTest 4-315,text,true,,329,239,352,1489,http://localhost:8080/todo/create,19940,0,1
1610644693738,17671,ReadTask,200,,soakTest 2-28,text,true,,83222,157,300,1489,http://localhost:8080/task/read,17670,0,0
1610644691528,19887,CreateTask,201,,loadTest 1-131,text,true,,311,274,300,1489,http://localhost:8080/task/create,19887,0,0
1610644691530,19887,UpdateTask,202,,spikeTest 3-86,text,true,,312,238,537,1489,http://localhost:8080/task/update/1293,19887,0,0
1610644691531,19887,CreateTask,201,,loadTest 1-130,text,true,,311,274,300,1488,http://localhost:8080/task/create,19887,0,0
1610644691534,19913,UpdateTask,202,,soakTest 2-284,text,true,,312,238,300,1488,http://localhost:8080/task/update/1263,19913,0,0
1610644686777,24671,ReadTask,200,,soakTest 2-257,text,true,,83273,157,300,1488,http://localhost:8080/task/read,24668,0,0
1610644691535,19913,CreateTask,201,,loadTest 1-129,text,true,,311,274,300,1488,http://localhost:8080/task/create,19913,0,0
1610644694287,17162,CreateTask,201,,stressTest 4-441,text,true,,311,274,352,1488,http://localhost:8080/task/create,17162,0,0
1610644693772,17693,ReadTask,200,,soakTest 2-32,text,true,,83272,157,300,1488,http://localhost:8080/task/read,17690,0,0
1610644690654,20843,ReadTodo,200,,stressTest 4-497,text,true,,227084,157,353,1489,http://localhost:8080/todo/read,20840,0,0
1610644707801,3697,CreateTask,201,,stressTest 4-381,text,true,,311,274,353,1489,http://localhost:8080/task/create,3696,0,0
1610644691566,19934,CreateTodo,201,,stressTest 4-314,text,true,,329,239,353,1489,http://localhost:8080/todo/create,19934,0,1
1610644691573,19937,UpdateTodo,202,,soakTest 2-49,text,true,,377,244,300,1489,http://localhost:8080/todo/update/1762,19937,0,0
1610644691654,19858,UpdateTodo,202,,loadTest 1-296,text,true,,377,244,300,1489,http://localhost:8080/todo/update/1614,19858,0,0
1610644691655,19865,CreateTask,201,,loadTest 1-46,text,true,,311,274,300,1489,http://localhost:8080/task/create,19865,0,0
1610644691656,19865,CreateTask,201,,loadTest 1-125,text,true,,311,274,300,1489,http://localhost:8080/task/create,19865,0,0
1610644691657,19865,CreateTask,201,,loadTest 1-124,text,true,,311,274,300,1489,http://localhost:8080/task/create,19865,0,0
1610644691068,20539,ReadTodo,200,,soakTest 2-282,text,true,,227531,157,300,1490,http://localhost:8080/todo/read,20535,0,0
1610644691659,19949,CreateTask,201,,loadTest 1-123,text,true,,311,274,300,1490,http://localhost:8080/task/create,19948,0,0
1610644691669,19940,CreateTask,201,,loadTest 1-122,text,true,,311,274,300,1490,http://localhost:8080/task/create,19939,0,0
1610644708029,3580,CreateTask,201,,stressTest 4-342,text,true,,311,274,354,1490,http://localhost:8080/task/create,3580,0,0
1610644691669,19942,CreateTask,201,,stressTest 4-459,text,true,,311,274,354,1490,http://localhost:8080/task/create,19942,0,0
1610644694460,17153,CreateTask,201,,loadTest 1-50,text,true,,311,274,300,1490,http://localhost:8080/task/create,17153,0,0
1610644691686,19928,CreateTodo,201,,stressTest 4-313,text,true,,329,239,354,1490,http://localhost:8080/todo/create,19928,0,2
1610644691688,19928,UpdateTodo,202,,soakTest 2-129,text,true,,377,244,300,1490,http://localhost:8080/todo/update/1813,19927,0,0
1610644691707,19910,CreateTask,201,,loadTest 1-120,text,true,,311,274,300,1490,http://localhost:8080/task/create,19910,0,0
1610644691707,19919,UpdateTodo,202,,soakTest 2-39,text,true,,377,244,300,1490,http://localhost:8080/todo/update/1719,19919,0,0
1610644691723,19905,UpdateTodo,202,,soakTest 2-45,text,true,,377,244,300,1490,http://localhost:8080/todo/update/1447,19905,0,0
1610644691748,19881,UpdateTodo,202,,spikeTest 3-2,text,true,,377,244,536,1490,http://localhost:8080/todo/update/1717,19881,0,0
1610644691748,19884,UpdateTodo,202,,soakTest 2-144,text,true,,377,244,300,1489,http://localhost:8080/todo/update/1740,19884,0,0
1610644691128,20618,ReadTask,200,,soakTest 2-108,text,true,,83523,157,300,1490,http://localhost:8080/task/read,20616,0,0
1610644691754,19997,CreateTask,201,,stressTest 4-458,text,true,,311,274,355,1490,http://localhost:8080/task/create,19997,0,0
1610644691754,19998,CreateTask,201,,loadTest 1-119,text,true,,311,274,300,1490,http://localhost:8080/task/create,19998,0,0
1610644691755,19998,CreateTask,201,,loadTest 1-118,text,true,,311,274,300,1490,http://localhost:8080/task/create,19998,0,0
1610644691756,19998,CreateTask,201,,loadTest 1-38,text,true,,311,274,300,1490,http://localhost:8080/task/create,19998,0,0
1610644691757,19997,CreateTask,201,,loadTest 1-117,text,true,,311,274,300,1490,http://localhost:8080/task/create,19997,0,0
1610644691757,19998,CreateTask,201,,loadTest 1-116,text,true,,311,274,300,1490,http://localhost:8080/task/create,19998,0,0
1610644691759,19997,CreateTask,201,,loadTest 1-36,text,true,,311,274,300,1490,http://localhost:8080/task/create,19997,0,0
1610644691191,20578,ReadTask,200,,soakTest 2-95,text,true,,83574,157,300,1490,http://localhost:8080/task/read,20576,0,0
1610644691807,19965,CreateTodo,201,,stressTest 4-312,text,true,,329,239,355,1490,http://localhost:8080/todo/create,19965,0,1
1610644691925,19848,CreateTodo,201,,stressTest 4-311,text,true,,329,239,355,1490,http://localhost:8080/todo/create,19848,0,0
1610644691218,20624,ReadTask,200,,spikeTest 3-16,text,true,,83974,157,535,1490,http://localhost:8080/task/read,20623,0,0
1610644691202,20641,ReadTask,200,,soakTest 2-170,text,true,,83974,157,300,1489,http://localhost:8080/task/read,20640,0,0
1610644692046,19806,CreateTodo,201,,stressTest 4-310,text,true,,329,239,356,1490,http://localhost:8080/todo/create,19806,0,0
1610644692083,19770,UpdateTodo,202,,soakTest 2-94,text,true,,377,244,300,1490,http://localhost:8080/todo/update/1625,19770,0,0
1610644688810,23044,CreateTodo,201,,stressTest 4-337,text,true,,329,239,356,1490,http://localhost:8080/todo/create,23044,0,1
1610644687856,24127,ReadTask,200,,soakTest 2-181,text,true,,84477,157,300,1491,http://localhost:8080/task/read,24126,0,0
1610644688867,23119,CreateTask,201,,loadTest 1-170,text,true,,311,274,300,1491,http://localhost:8080/task/create,23119,0,0
1610644692173,19813,CreateTask,201,,loadTest 1-115,text,true,,311,274,300,1491,http://localhost:8080/task/create,19813,0,0
1610644688072,23964,ReadTask,200,,soakTest 2-246,text,true,,84578,157,300,1491,http://localhost:8080/task/read,23962,0,0
1610644692185,19855,UpdateTodo,202,,soakTest 2-93,text,true,,377,244,300,1491,http://localhost:8080/todo/update/1542,19855,0,0
1610644692185,19856,CreateTask,201,,loadTest 1-114,text,true,,311,274,300,1491,http://localhost:8080/task/create,19856,0,0
1610644688058,23988,ReadTask,200,,soakTest 2-215,text,true,,84578,157,300,1491,http://localhost:8080/task/read,23986,0,0
1610644692198,19848,UpdateTodo,202,,spikeTest 3-52,text,true,,377,244,534,1491,http://localhost:8080/todo/update/1640,19848,0,0
1610644695055,16994,CreateTask,201,,stressTest 4-436,text,true,,311,274,357,1490,http://localhost:8080/task/create,16994,0,0
1610644692199,19852,CreateTask,201,,loadTest 1-174,text,true,,311,274,300,1490,http://localhost:8080/task/create,19852,0,0
1610644692200,19852,CreateTask,201,,stressTest 4-456,text,true,,311,274,357,1490,http://localhost:8080/task/create,19852,0,0
1610644692201,19852,CreateTask,201,,loadTest 1-110,text,true,,311,274,300,1490,http://localhost:8080/task/create,19852,0,0
1610644692213,19841,CreateTask,201,,loadTest 1-109,text,true,,311,274,300,1490,http://localhost:8080/task/create,19841,0,0
1610644692216,19843,UpdateTodo,202,,spikeTest 3-94,text,true,,377,244,533,1490,http://localhost:8080/todo/update/1575,19843,0,0
1610644692216,19844,CreateTask,201,,loadTest 1-108,text,true,,311,274,300,1489,http://localhost:8080/task/create,19844,0,0
1610644694280,17789,ReadTodo,200,,loadTest 1-256,text,true,,228832,157,300,1489,http://localhost:8080/todo/read,17782,0,0
1610644689286,22788,CreateTodo,201,,stressTest 4-333,text,true,,329,239,357,1489,http://localhost:8080/todo/create,22788,0,0
1610644691658,20590,ReadTodo,200,,stressTest 4-476,text,true,,229096,157,359,1491,http://localhost:8080/todo/read,20587,0,0
1610644708392,3890,ReadTodo,200,,loadTest 1-172,text,true,,229461,157,300,1491,http://localhost:8080/todo/read,3872,0,0
1610644692371,19913,CreateTask,201,,stressTest 4-455,text,true,,311,274,359,1491,http://localhost:8080/task/create,19913,0,0
1610644692374,19912,CreateTask,201,,loadTest 1-106,text,true,,311,274,300,1491,http://localhost:8080/task/create,19912,0,0
1610644692372,19915,CreateTask,201,,loadTest 1-107,text,true,,311,274,300,1491,http://localhost:8080/task/create,19915,0,0
1610644692374,19924,CreateTask,201,,loadTest 1-105,text,true,,311,274,300,1491,http://localhost:8080/task/create,19924,0,0
1610644692375,19925,CreateTask,201,,loadTest 1-28,text,true,,311,274,300,1491,http://localhost:8080/task/create,19925,0,0
1610644692005,20315,ReadTask,200,,soakTest 2-299,text,true,,85428,157,300,1491,http://localhost:8080/task/read,20314,0,0
1610644692404,19923,CreateTodo,201,,stressTest 4-307,text,true,,329,239,360,1492,http://localhost:8080/todo/create,19923,0,1
1610644692524,19804,CreateTodo,201,,stressTest 4-306,text,true,,329,239,360,1492,http://localhost:8080/todo/create,19804,0,0
1610644692555,19774,CreateTask,201,,loadTest 1-103,text,true,,311,274,300,1492,http://localhost:8080/task/create,19774,0,0
1610644692554,19776,UpdateTodo,202,,spikeTest 3-4,text,true,,377,244,532,1492,http://localhost:8080/todo/update/1573,19776,0,0
1610644692555,19776,CreateTask,201,,stressTest 4-454,text,true,,311,274,360,1491,http://localhost:8080/task/create,19776,0,0
1610644692555,19777,CreateTask,201,,loadTest 1-102,text,true,,311,274,300,1491,http://localhost:8080/task/create,19777,0,0
1610644692613,19721,CreateTask,201,,loadTest 1-101,text,true,,311,274,300,1491,http://localhost:8080/task/create,19720,0,0
1610644692171,20221,ReadTask,200,,loadTest 1-279,text,true,,85428,157,300,1491,http://localhost:8080/task/read,20219,0,0
1610644692635,19758,UpdateTodo,202,,soakTest 2-85,text,true,,377,244,300,1491,http://localhost:8080/todo/update/1628,19758,0,0
1610644692647,19747,CreateTodo,201,,stressTest 4-305,text,true,,329,239,360,1491,http://localhost:8080/todo/create,19747,0,0
1610644692661,19734,UpdateTodo,202,,soakTest 2-153,text,true,,377,244,300,1491,http://localhost:8080/todo/update/1797,19734,0,0
1610644688837,23572,ReadTask,200,,loadTest 1-286,text,true,,85428,157,300,1491,http://localhost:8080/task/read,23570,0,0
1610644692684,19728,CreateTask,201,,loadTest 1-100,text,true,,311,274,300,1491,http://localhost:8080/task/create,19728,0,0
1610644692684,19729,CreateTask,201,,stressTest 4-453,text,true,,311,274,360,1491,http://localhost:8080/task/create,19729,0,0
1610644692701,19714,UpdateTodo,202,,soakTest 2-105,text,true,,377,244,300,1491,http://localhost:8080/todo/update/1476,19714,0,0
1610644692714,19702,CreateTask,201,,loadTest 1-99,text,true,,311,274,300,1491,http://localhost:8080/task/create,19702,0,0
1610644692715,19702,CreateTask,201,,loadTest 1-98,text,true,,311,274,300,1491,http://localhost:8080/task/create,19702,0,0
1610644692714,19704,UpdateTodo,202,,soakTest 2-4,text,true,,377,244,300,1491,http://localhost:8080/todo/update/1536,19704,0,0
1610644692765,19654,CreateTodo,201,,stressTest 4-304,text,true,,329,239,360,1491,http://localhost:8080/todo/create,19654,0,1
1610644691761,20663,ReadTodo,200,,loadTest 1-255,text,true,,229804,157,300,1491,http://localhost:8080/todo/read,20659,0,0
1610644692812,19618,CreateTask,201,,stressTest 4-472,text,true,,311,274,360,1491,http://localhost:8080/task/create,19618,0,0
1610644692814,19618,CreateTask,201,,loadTest 1-97,text,true,,311,274,300,1491,http://localhost:8080/task/create,19618,0,0
1610644692885,19548,CreateTodo,201,,stressTest 4-303,text,true,,329,239,360,1491,http://localhost:8080/todo/create,19548,0,0
1610644692902,19532,UpdateTodo,202,,soakTest 2-197,text,true,,377,244,300,1491,http://localhost:8080/todo/update/1799,19532,0,0
1610644688935,23624,ReadTask,200,,soakTest 2-297,text,true,,85528,157,300,1492,http://localhost:8080/task/read,23623,0,0
1610644692968,19594,CreateTask,201,,loadTest 1-96,text,true,,311,274,300,1492,http://localhost:8080/task/create,19594,0,0
1610644693004,19560,CreateTodo,201,,stressTest 4-302,text,true,,329,239,361,1492,http://localhost:8080/todo/create,19559,0,0
1610644693055,19510,UpdateTodo,202,,soakTest 2-90,text,true,,377,244,300,1492,http://localhost:8080/todo/update/1802,19509,0,0
1610644688945,23658,ReadTask,200,,soakTest 2-77,text,true,,85578,157,300,1493,http://localhost:8080/task/read,23657,0,0
1610644692350,20284,ReadTask,200,,soakTest 2-123,text,true,,85878,157,300,1493,http://localhost:8080/task/read,20282,0,0
1610644693127,19513,UpdateTodo,202,,soakTest 2-293,text,true,,377,244,300,1493,http://localhost:8080/todo/update/1642,19513,0,0
1610644693132,19509,CreateTask,201,,loadTest 1-95,text,true,,311,274,300,1493,http://localhost:8080/task/create,19509,0,0
1610644693133,19509,CreateTask,201,,loadTest 1-94,text,true,,311,274,300,1493,http://localhost:8080/task/create,19509,0,0
1610644693167,19477,UpdateTodo,202,,soakTest 2-245,text,true,,377,244,300,1493,http://localhost:8080/todo/update/1564,19477,0,0
1610644693192,19453,CreateTask,201,,loadTest 1-93,text,true,,311,274,300,1493,http://localhost:8080/task/create,19453,0,0
1610644689960,22686,CreateTask,201,,loadTest 1-158,text,true,,311,274,300,1493,http://localhost:8080/task/create,22686,0,0
1610644693193,19455,CreateTask,201,,stressTest 4-451,text,true,,311,274,362,1493,http://localhost:8080/task/create,19455,0,0
1610644693193,19462,CreateTask,201,,loadTest 1-92,text,true,,311,274,300,1493,http://localhost:8080/task/create,19462,0,0
1610644693194,19462,CreateTask,201,,loadTest 1-91,text,true,,311,274,300,1493,http://localhost:8080/task/create,19462,0,0
1610644693195,19462,CreateTask,201,,loadTest 1-90,text,true,,311,274,300,1493,http://localhost:8080/task/create,19462,0,0
1610644692217,20499,ReadTodo,200,,stressTest 4-496,text,true,,230520,157,363,1494,http://localhost:8080/todo/read,20496,0,0
1610644693196,19523,UpdateTodo,202,,spikeTest 3-47,text,true,,377,244,531,1494,http://localhost:8080/todo/update/1695,19523,0,0
1610644693196,19523,CreateTask,201,,loadTest 1-89,text,true,,311,274,300,1493,http://localhost:8080/task/create,19523,0,0
1610644693197,19523,CreateTask,201,,loadTest 1-86,text,true,,311,274,300,1493,http://localhost:8080/task/create,19523,0,0
1610644692369,20422,ReadTask,200,,soakTest 2-164,text,true,,85878,157,300,1493,http://localhost:8080/task/read,20421,0,0
1610644693198,19596,CreateTask,201,,stressTest 4-449,text,true,,311,274,363,1493,http://localhost:8080/task/create,19596,0,0
1610644692613,20275,ReadTask,200,,soakTest 2-102,text,true,,86328,157,300,1494,http://localhost:8080/task/read,20273,0,0
1610644692807,20132,ReadTask,200,,loadTest 1-285,text,true,,86529,157,300,1495,http://localhost:8080/task/read,20130,0,0
